"type","dates","time_start","time_end","timezone","time_planned","break_time","leave_type","user_id"
work,2021-11-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2021-11-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-03-04,08:00:00,15:00:00,+08:00,25140,60,not specified,"90862"
work,2022-08-12,15:00:00,22:00:00,+08:00,25200,0,not specified,"120666"
free,2022-12-13,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-04-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-12-27,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-10-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-04-10,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-02-23,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2023-02-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2023-08-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2023-07-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-11-29,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
work,2023-07-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-08-02,15:00:00,22:00:00,+08:00,25200,0,not specified,"74052"
work,2023-09-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
free,2022-03-25,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2023-01-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-03-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-07-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-12-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-06-22,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2022-02-02,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2023-08-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
free,2022-12-21,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-03-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-08-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-10-15,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
work,2023-06-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2023-10-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2021-11-24,08:30:00,14:30:00,+08:00,18000,3600,not specified,"75848"
work,2023-08-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-02-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-04-04,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-08-26,08:00:00,17:00:00,+08:00,32400,0,not specified,"90377"
work,2023-10-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-11-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-04-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-11-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2021-12-20,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2022-06-13,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-04-29,15:00:00,22:00:00,+08:00,25200,0,not specified,"74050"
work,2022-05-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"120666"
work,2023-07-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2023-07-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-04-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-09-26,08:00:00,15:00:00,+08:00,25200,0,not specified,"120694"
work,2022-10-02,08:30:00,14:30:00,+08:00,21600,0,not specified,"74053"
work,2022-08-08,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
work,2022-05-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-10-24,08:00:00,15:00:00,+08:00,25200,0,not specified,"120666"
work,2022-09-29,08:00:00,15:00:00,+08:00,25200,0,not specified,"90711"
work,2022-06-23,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
work,2022-07-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-09-11,08:00:00,15:00:00,+08:00,25200,0,not specified,"146166"
work,2023-09-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-04-26,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-07-18,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2022-03-29,15:00:00,22:00:00,+08:00,25140,60,not specified,"90711"
work,2022-03-10,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2021-12-17,15:00:00,22:00:00,+08:00,25200,0,not specified,"74639"
work,2021-11-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-09-20,08:30:00,14:30:00,+08:00,21600,0,not specified,"87864"
work,2021-11-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-06-22,08:00:00,15:00:00,+08:00,25200,0,not specified,"120694"
fake,2022-10-02,,,+06:00,0,,not specified,"157916"
work,2023-07-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2023-01-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2021-12-18,15:30:00,21:30:00,+08:00,18000,3600,not specified,"74044"
work,2023-03-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-12-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2021-11-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-09-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
free,2022-07-25,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2023-09-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
free,2022-08-12,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2021-12-26,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2023-04-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-09-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-12-07,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
work,2022-01-05,08:00:00,15:00:00,+08:00,25140,60,not specified,"79738"
work,2021-11-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-08-24,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
free,2022-09-24,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-10-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-04-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-07-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-03-13,09:30:00,17:00:00,+08:00,27000,0,not specified,"79738"
work,2022-01-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-09-14,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2022-12-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-04-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2021-11-29,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2023-08-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-06-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-05-26,15:00:00,22:00:00,+08:00,25200,0,not specified,"92930"
work,2022-04-30,15:00:00,22:00:00,+08:00,25200,0,not specified,"74050"
work,2022-12-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-07-08,08:00:00,15:00:00,+08:00,25200,0,not specified,"83902"
work,2021-11-09,08:00:00,15:00:00,+08:00,25200,0,not specified,"74042"
work,2022-02-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-04-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-01-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-03-08,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2023-06-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-07-04,08:00:00,15:00:00,+08:00,25200,0,not specified,"88348"
free,2022-09-03,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-03-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-02-27,08:00:00,15:00:00,+08:00,25200,0,not specified,"74050"
work,2022-08-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-03-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
free,2022-02-26,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-01-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-10-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-12-13,08:00:00,17:00:00,+08:00,32400,0,not specified,"155509"
work,2022-11-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
free,2022-12-29,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-04-21,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-05-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-08-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-10-03,08:00:00,17:00:00,+08:00,32400,0,not specified,"155509"
work,2022-02-16,15:00:00,22:00:00,+08:00,25200,0,not specified,"83893"
work,2023-02-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-04-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-03-24,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2023-03-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
free,2022-01-18,06:00:00,05:59:00,+08:00,21600,0,not specified,"75952"
free,2022-10-22,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-06-27,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
free,2021-12-31,06:00:00,05:59:00,+08:00,21600,0,not specified,"75952"
work,2022-08-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-05-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-01-06,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-10-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-10-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-06-19,08:00:00,22:00:00,+08:00,50400,0,not specified,"83885"
free,2022-03-31,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2023-01-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-05-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-09-30,08:00:00,15:00:00,+08:00,25140,60,not specified,"120696"
work,2022-04-21,15:00:00,22:00:00,+08:00,25200,0,not specified,"74052"
work,2022-02-19,08:00:00,13:00:00,+08:00,18000,0,not specified,"88348"
work,2023-09-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-05-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-07-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2021-10-03,15:00:00,22:00:00,+08:00,25200,0,not specified,"83884"
work,2023-10-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2021-11-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-04-14,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
work,2022-01-29,15:00:00,22:00:00,+08:00,25140,60,not specified,"74050"
work,2022-06-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-02-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-01-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-05-11,08:00:00,15:00:00,+08:00,25200,0,not specified,"74461"
work,2021-11-13,15:30:00,21:30:00,+08:00,21600,0,not specified,"74053"
work,2022-06-24,08:30:00,14:30:00,+08:00,21600,0,not specified,"74053"
work,2023-10-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-09-15,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-03-07,15:00:00,22:00:00,+08:00,25200,0,not specified,"90710"
work,2022-10-11,08:00:00,15:00:00,+08:00,25200,0,not specified,"157916"
work,2022-08-29,08:00:00,17:00:00,+08:00,32400,0,not specified,"90377"
work,2022-10-13,15:00:00,22:00:00,+08:00,25200,0,not specified,"120694"
work,2022-07-24,15:00:00,22:00:00,+08:00,25200,0,not specified,"74461"
work,2023-06-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-01-02,15:00:00,22:00:00,+08:00,25200,0,not specified,"74054"
work,2023-10-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-06-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2023-07-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-06-02,15:30:00,21:30:00,+08:00,21600,0,not specified,"125721"
work,2022-07-14,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
work,2022-01-19,08:30:00,14:30:00,+08:00,18000,3600,not specified,"74044"
free,2022-01-04,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2023-08-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2021-12-22,08:00:00,15:00:00,+08:00,25200,0,not specified,"74050"
work,2023-08-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-10-20,15:00:00,22:00:00,+08:00,25200,0,not specified,"120696"
work,2023-09-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-03-16,08:00:00,15:00:00,+08:00,25140,60,not specified,"74050"
work,2022-02-15,08:00:00,15:00:00,+08:00,25200,0,not specified,"74556"
work,2022-05-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
free,2022-02-16,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-01-25,00:00:00,00:00:00,+08:00,0,0,not specified,"83893"
work,2023-03-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-01-20,15:30:00,21:30:00,+08:00,21600,0,not specified,"84517"
free,2022-12-20,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-03-23,15:00:00,22:00:00,+08:00,25200,0,not specified,"74556"
work,2022-12-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
free,2022-08-03,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-08-27,15:30:00,21:30:00,+08:00,21600,0,not specified,"75963"
free,2022-10-17,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2021-12-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-08-23,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-02-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2022-09-21,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-08-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-01-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
free,2022-02-18,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-08-29,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2022-02-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-06-27,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2021-12-04,15:30:00,21:30:00,+08:00,21600,0,not specified,"75986"
work,2023-05-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-08-06,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2022-08-15,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
work,2023-06-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
free,2022-12-17,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-08-17,08:00:00,15:00:00,+08:00,25200,0,not specified,"121592"
work,2022-03-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2023-08-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-05-04,08:00:00,15:00:00,+08:00,25200,0,not specified,"74049"
work,2022-07-01,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2022-07-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-08-26,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2023-03-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-10-17,08:30:00,22:00:00,+08:00,48600,0,not specified,"87864"
work,2022-07-26,08:00:00,15:00:00,+08:00,25200,0,not specified,"74049"
work,2022-10-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
free,2022-11-02,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-01-14,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-05-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2021-11-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2021-11-14,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2023-03-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-09-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2023-07-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-04-26,15:00:00,22:00:00,+08:00,25200,0,not specified,"83888"
work,2022-03-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-11-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2021-10-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-04-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2023-03-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-05-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2023-03-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-03-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-09-14,08:00:00,15:00:00,+08:00,25200,0,not specified,"120694"
work,2022-04-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
free,2022-06-18,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-05-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
free,2022-11-06,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2023-07-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2021-11-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-07-15,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
work,2022-10-11,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-08-10,08:00:00,15:00:00,+08:00,21600,3600,not specified,"83888"
work,2022-08-23,15:00:00,22:00:00,+08:00,25200,0,not specified,"74556"
work,2022-06-28,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2022-07-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2021-11-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-09-15,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2023-05-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-02-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-06-07,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-01-23,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2023-07-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-12-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-06-06,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2021-12-02,15:30:00,21:30:00,+08:00,18000,3600,not specified,"75834"
work,2022-10-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-02-21,08:00:00,15:00:00,+08:00,25200,0,not specified,"74556"
work,2023-10-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-05-25,08:30:00,14:30:00,+08:00,21600,0,not specified,"87864"
work,2022-01-29,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-02-27,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
